date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:59:26	14916/14916	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:59:24%20GMT	http://goblinslayer.jp/?p=198	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/indexd1c3.html	(from http://goblinslayer.jp/news/198/)
00:59:26	3230/3230	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:59:25%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F198%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedb138	(from http://goblinslayer.jp/news/198/)
00:59:26	0/-1	---M--	301	error ('')			http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.15b.delayed	(from http://goblinslayer.jp/news/198/)
00:59:27	2789/2789	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:59:26%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F182%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embede603.json	(from http://goblinslayer.jp/news/182/)
00:59:28	15368/15368	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:59:27%20GMT	http://goblinslayer.jp/?p=182	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/index7b17.html	(from http://goblinslayer.jp/news/182/)
00:59:29	3083/3083	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:59:29%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F182%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed6be0	(from http://goblinslayer.jp/news/182/)
00:59:29	0/-1	---M--	301	error ('')			http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.15e.delayed	(from http://goblinslayer.jp/news/182/)
00:59:30	3173/3173	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:59:30%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F168%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedf74a.json	(from http://goblinslayer.jp/news/168/)
00:59:32	15334/15334	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:59:31%20GMT	http://goblinslayer.jp/?p=168	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/indexada0.html	(from http://goblinslayer.jp/news/168/)
00:59:33	3596/3596	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:59:32%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F168%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed1cd6	(from http://goblinslayer.jp/news/168/)
00:59:41	93567/93567	---M--	200	added ('OK')	image/jpeg	etag:%2216d7f-578cf36ed064e%22	http://goblinslayer.jp/wp-content/uploads/2018/10/20181023omen.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2018/10/20181023omen.jpg	(from http://goblinslayer.jp/news/198/)
00:59:41	0/-1	---M--	301	error ('')			http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.162.delayed	(from http://goblinslayer.jp/news/168/)
00:59:42	112507/112507	---M--	200	added ('OK')	image/png	etag:%221b77b-5791f21e2f587%22	http://goblinslayer.jp/wp-content/uploads/2018/10/%e3%82%b4%e3%83%96%e3%83%aa%e3%83%b3%e3%82%b9%e3%83%ac%e3%82%a4%e3%83%a4%e3%83%bc_Twitter%e3%82%ab%e3%83%bc%e3%83%89-1.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2018/10/%e3%82%b4%e3%83%96%e3%83%aa%e3%83%b3%e3%82%b9%e3%83%ac%e3%82%a4%e3%83%a4%e3%83%bc_Twitter%e3%82%ab%e3%83%bc%e3%83%89-1.png	(from http://goblinslayer.jp/news/214/)
00:59:42	2945/2945	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:59:42%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F170%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed9e2e.json	(from http://goblinslayer.jp/news/170/)
00:59:43	15329/15329	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:59:42%20GMT	http://goblinslayer.jp/?p=170	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/index5e74.html	(from http://goblinslayer.jp/news/170/)
00:59:43	0/-1	---M--	301	error ('')			http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.165.delayed	(from http://goblinslayer.jp/news/170/)
00:59:44	3272/3272	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:59:43%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F170%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed095f	(from http://goblinslayer.jp/news/170/)
00:59:44	2927/2927	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:59:44%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F154%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedc4be.json	(from http://goblinslayer.jp/news/154/)
00:59:45	16158/16158	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:59:44%20GMT	http://goblinslayer.jp/?p=154	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/index87e6.html	(from http://goblinslayer.jp/news/154/)
00:59:45	0/-1	---M--	301	error ('')			http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.168.delayed	(from http://goblinslayer.jp/news/154/)
00:59:45	3278/3278	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:59:45%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F154%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedcd3b	(from http://goblinslayer.jp/news/154/)
00:59:45	78447/78447	---M--	200	added ('OK')	image/png	etag:%221326f-578a5561d2a28%22	http://goblinslayer.jp/wp-content/uploads/2018/10/Libretto1.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2018/10/Libretto1.png	(from http://goblinslayer.jp/news/168/)
00:59:46	2765/2765	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:59:45%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F125%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed8cc9.json	(from http://goblinslayer.jp/news/125/)
00:59:46	0/-1	---M--	301	error ('')			http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.16b.delayed	(from http://goblinslayer.jp/news/125/)
00:59:46	16147/16147	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:59:46%20GMT	http://goblinslayer.jp/?p=125	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/index5070.html	(from http://goblinslayer.jp/news/125/)
00:59:47	3050/3050	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:59:46%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F125%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed5227	(from http://goblinslayer.jp/news/125/)
00:59:47	3053/3053	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:59:46%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F121%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed7af3.json	(from http://goblinslayer.jp/news/121/)
00:59:48	14513/14513	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:59:47%20GMT	http://goblinslayer.jp/?p=121	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/indexe856.html	(from http://goblinslayer.jp/news/121/)
00:59:48	0/-1	---M--	301	error ('')			http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.16e.delayed	(from http://goblinslayer.jp/news/121/)
00:59:48	3440/3440	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:59:48%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F121%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed706f	(from http://goblinslayer.jp/news/121/)
00:59:49	2999/2999	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:59:48%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F116%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed254e.json	(from http://goblinslayer.jp/news/116/)
00:59:49	0/-1	---M--	301	error ('')			http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.171.delayed	(from http://goblinslayer.jp/news/116/)
00:59:49	14282/14282	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:59:48%20GMT	http://goblinslayer.jp/?p=116	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/indexd78c.html	(from http://goblinslayer.jp/news/116/)
00:59:50	3368/3368	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:59:49%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F116%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed66ce	(from http://goblinslayer.jp/news/116/)
00:59:50	2984/2984	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:59:49%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F113%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embeddfa8.json	(from http://goblinslayer.jp/news/113/)
00:59:50	14267/14267	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:59:49%20GMT	http://goblinslayer.jp/?p=113	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/index3961.html	(from http://goblinslayer.jp/news/113/)
00:59:50	0/-1	---M--	301	error ('')			http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.174.delayed	(from http://goblinslayer.jp/news/113/)
00:59:50	3347/3347	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:59:50%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F113%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed9c39	(from http://goblinslayer.jp/news/113/)
00:59:52	3002/3002	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:59:50%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F111%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed9a97.json	(from http://goblinslayer.jp/news/111/)
00:59:52	0/-1	---M--	301	error ('')			http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.177.delayed	(from http://goblinslayer.jp/news/111/)
00:59:52	14268/14268	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:59:51%20GMT	http://goblinslayer.jp/?p=111	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/indexbbbb.html	(from http://goblinslayer.jp/news/111/)
00:59:52	3371/3371	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:59:51%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F111%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedb636	(from http://goblinslayer.jp/news/111/)
00:59:53	2966/2966	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:59:52%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F108%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed5b29.json	(from http://goblinslayer.jp/news/108/)
00:59:53	14362/14362	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:59:52%20GMT	http://goblinslayer.jp/?p=108	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/index460d.html	(from http://goblinslayer.jp/news/108/)
00:59:53	0/-1	---M--	301	error ('')			http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.17a.delayed	(from http://goblinslayer.jp/news/108/)
00:59:53	3323/3323	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:59:52%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F108%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedc1a1	(from http://goblinslayer.jp/news/108/)
00:59:54	3123/3123	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:59:53%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F90%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed65f4.json	(from http://goblinslayer.jp/news/90/)
00:59:54	0/-1	---M--	301	error ('')			http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.17d.delayed	(from http://goblinslayer.jp/news/90/)
00:59:54	14433/14433	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:59:54%20GMT	http://goblinslayer.jp/?p=90	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/indexeffd.html	(from http://goblinslayer.jp/news/90/)
00:59:55	3540/3540	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:59:54%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F90%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedb07f	(from http://goblinslayer.jp/news/90/)
00:59:55	2928/2928	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:59:54%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F88%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed9968.json	(from http://goblinslayer.jp/news/88/)
00:59:55	0/-1	---M--	301	error ('')			http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.180.delayed	(from http://goblinslayer.jp/news/88/)
00:59:56	14317/14317	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:59:55%20GMT	http://goblinslayer.jp/?p=88	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/index8ed7.html	(from http://goblinslayer.jp/news/88/)
00:59:56	3279/3279	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:59:55%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F88%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed60ea	(from http://goblinslayer.jp/news/88/)
00:59:57	2910/2910	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:59:56%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F86%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed371f.json	(from http://goblinslayer.jp/news/86/)
00:59:57	3255/3255	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:59:56%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F86%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed3295	(from http://goblinslayer.jp/news/86/)
00:59:57	14356/14356	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:59:56%20GMT	http://goblinslayer.jp/?p=86	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/index6213.html	(from http://goblinslayer.jp/news/86/)
00:59:57	0/-1	---M--	301	error ('')			http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.183.delayed	(from http://goblinslayer.jp/news/86/)
00:59:58	2910/2910	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:59:58%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F83%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed2269.json	(from http://goblinslayer.jp/news/83/)
00:59:58	14282/14282	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:59:58%20GMT	http://goblinslayer.jp/?p=83	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/index55e4.html	(from http://goblinslayer.jp/news/83/)
00:59:58	0/-1	---M--	301	error ('')			http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.186.delayed	(from http://goblinslayer.jp/news/83/)
00:59:59	3255/3255	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:59:58%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F83%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedbcfc	(from http://goblinslayer.jp/news/83/)
01:00:00	2928/2928	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:59:59%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F78%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed391f.json	(from http://goblinslayer.jp/news/78/)
01:00:00	0/-1	---M--	301	error ('')			http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.189.delayed	(from http://goblinslayer.jp/news/78/)
01:00:00	14300/14300	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:59:59%20GMT	http://goblinslayer.jp/?p=78	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/index7896.html	(from http://goblinslayer.jp/news/78/)
01:00:00	3279/3279	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:59:59%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F78%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedecf5	(from http://goblinslayer.jp/news/78/)
01:00:01	2892/2892	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2008:00:00%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F75%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedfa5f.json	(from http://goblinslayer.jp/news/75/)
01:00:01	0/-1	---M--	301	error ('')			http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.18c.delayed	(from http://goblinslayer.jp/news/75/)
01:00:01	14252/14252	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2008:00:00%20GMT	http://goblinslayer.jp/?p=75	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/indexe839.html	(from http://goblinslayer.jp/news/75/)
01:00:01	3231/3231	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2008:00:00%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F75%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embeddf70	(from http://goblinslayer.jp/news/75/)
01:00:02	2817/2817	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2008:00:01%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F69%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed8576.json	(from http://goblinslayer.jp/news/69/)
01:00:02	0/-1	---M--	301	error ('')			http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.18f.delayed	(from http://goblinslayer.jp/news/69/)
01:00:02	14342/14342	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2008:00:02%20GMT	http://goblinslayer.jp/?p=69	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/indexe2dc.html	(from http://goblinslayer.jp/news/69/)
01:00:03	3132/3132	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2008:00:02%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F69%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed64fc	(from http://goblinslayer.jp/news/69/)
01:00:03	2835/2835	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2008:00:02%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F50%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed3904.json	(from http://goblinslayer.jp/news/50/)
01:00:03	14179/14179	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2008:00:03%20GMT	http://goblinslayer.jp/?p=50	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/index6aed.html	(from http://goblinslayer.jp/news/50/)
01:00:04	0/-1	---M--	301	error ('')			http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.192.delayed	(from http://goblinslayer.jp/news/50/)
01:00:04	3156/3156	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2008:00:03%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F50%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed7315	(from http://goblinslayer.jp/news/50/)
01:00:04	2901/2901	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2008:00:04%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F45%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed0475.json	(from http://goblinslayer.jp/news/45/)
01:00:05	0/-1	---M--	301	error ('')			http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.195.delayed	(from http://goblinslayer.jp/news/45/)
01:00:05	15104/15104	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2008:00:04%20GMT	http://goblinslayer.jp/?p=45	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/index5e74-2.html	(from http://goblinslayer.jp/news/45/)
01:00:05	3222/3222	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2008:00:04%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F45%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed2695	(from http://goblinslayer.jp/news/45/)
